ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Datetime,OccupancyRatio,Price,Traffic_enc,VehicleWeight,Hour,IsWeekend,Queue_Special,LogQueue,RawDemand,DemandScore,DemandPrice,CompetitorAvgPrice,CompetitivePrice,Reroute
8337,Broad Street,690,26.13795775,91.74099445,595,bike,low,2,0,31-10-2016,15:27:00,2016-10-31 15:27:00,0.8623188405797102,50.0,0.0,0.5,15,0,0,1.0986122886681098,0.725881878023477,0.1659598690710597,22.323438166994833,21.621792326824583,21.18935648028809,"Suggest reroute: competitor avg price=21.62, your price=22.32, diff=0.7"
3097,BHMEURBRD01,470,26.14901995,91.7395035,419,car,low,3,0,01-11-2016,10:26:00,2016-11-01 10:26:00,0.8914893617021277,50.0,0.0,1.0,10,0,0,1.3862943611198906,0.873003553075042,0.20403003504595768,22.85642049064341,22.49910530332055,22.04912319725414,"Suggest reroute: competitor avg price=22.5, your price=22.86, diff=0.36"
8345,Broad Street,690,26.13795775,91.74099445,623,car,low,4,0,01-11-2016,10:26:00,2016-11-01 10:26:00,0.9028985507246376,50.0,0.0,1.0,10,0,0,1.6094379124341003,0.9233368578491389,0.21705460988269323,23.038764538357704,22.34395110560946,21.89707208349727,"Suggest reroute: competitor avg price=22.34, your price=23.04, diff=0.69"
8350,Broad Street,690,26.13795775,91.74099445,653,car,high,7,0,01-11-2016,13:00:00,2016-11-01 13:00:00,0.946376811594203,50.0,2.0,1.0,13,0,0,2.0794415416798357,0.7390767141330686,0.1693742510819202,22.371239515146883,21.732462021428343,21.297812780999777,"Suggest reroute: competitor avg price=21.73, your price=22.37, diff=0.64"
3102,BHMEURBRD01,470,26.14901995,91.7395035,440,bike,high,8,0,01-11-2016,13:00:00,2016-11-01 13:00:00,0.9361702127659575,50.0,2.0,0.5,13,0,0,2.1972245773362196,0.6825300218502226,0.15474185949322386,22.16638603290513,21.84488658096131,21.407988849342086,"Suggest reroute: competitor avg price=21.84, your price=22.17, diff=0.32"
3103,BHMEURBRD01,470,26.14901995,91.7395035,434,car,high,8,0,01-11-2016,13:26:00,2016-11-01 13:26:00,0.9234042553191489,50.0,2.0,1.0,13,0,0,2.1972245773362196,0.7511470431268185,0.172497648283608,22.414967075970512,21.73034741460986,21.29574046631766,"Suggest reroute: competitor avg price=21.73, your price=22.41, diff=0.68"
8351,Broad Street,690,26.13795775,91.74099445,648,car,high,8,0,01-11-2016,13:26:00,2016-11-01 13:26:00,0.9391304347826087,50.0,2.0,1.0,13,0,0,2.1972245773362196,0.7590101328585482,0.1745323527624521,22.44345293867433,21.73034741460986,21.29574046631766,"Suggest reroute: competitor avg price=21.73, your price=22.44, diff=0.71"
8355,Broad Street,690,26.13795775,91.74099445,591,bike,low,3,0,01-11-2016,15:27:00,2016-11-01 15:27:00,0.8565217391304348,50.0,0.0,0.5,15,0,0,1.3862943611198906,0.7805197417891955,0.1800983197197878,22.52137647607703,21.28572346364208,20.860008994369238,"Suggest reroute: competitor avg price=21.29, your price=22.52, diff=1.24"
3107,BHMEURBRD01,470,26.14901995,91.7395035,401,car,low,3,0,01-11-2016,15:27:00,2016-11-01 15:27:00,0.8531914893617021,50.0,0.0,1.0,15,0,0,1.3862943611198906,0.8538546169048292,0.1990749311974784,22.7870490367647,21.756130393995477,21.321007786115565,"Suggest reroute: competitor avg price=21.76, your price=22.79, diff=1.03"
3115,BHMEURBRD01,470,26.14901995,91.7395035,435,bike,low,3,0,02-11-2016,10:29:00,2016-11-02 10:29:00,0.925531914893617,50.0,0.0,0.5,10,0,0,1.3862943611198906,0.8150248296707865,0.18902708172695093,22.646379144177313,22.082725272892258,21.641070767434414,"Suggest reroute: competitor avg price=22.08, your price=22.65, diff=0.56"
8367,Broad Street,690,26.13795775,91.74099445,671,bike,high,9,0,02-11-2016,12:30:00,2016-11-02 12:30:00,0.972463768115942,50.0,2.0,0.5,12,0,0,2.302585092994046,0.7217489026567803,0.16489039335903313,22.30846550702646,21.533653482032086,21.102980412391446,"Suggest reroute: competitor avg price=21.53, your price=22.31, diff=0.77"
3120,BHMEURBRD01,470,26.14901995,91.7395035,444,car,high,7,0,02-11-2016,13:03:00,2016-11-02 13:03:00,0.9446808510638298,50.0,2.0,1.0,13,0,0,2.0794415416798357,0.738228733867882,0.16915482216753505,22.36816751034549,21.90267200006393,21.46461856006265,"Suggest reroute: competitor avg price=21.9, your price=22.37, diff=0.47"
3121,BHMEURBRD01,470,26.14901995,91.7395035,428,car,high,7,0,02-11-2016,13:30:00,2016-11-02 13:30:00,0.9106382978723404,50.0,2.0,1.0,13,0,0,2.0794415416798357,0.7212074572721373,0.16475028541333123,22.30650399578664,22.153621628649475,21.710549196076485,"Suggest reroute: competitor avg price=22.15, your price=22.31, diff=0.15"
3125,BHMEURBRD01,470,26.14901995,91.7395035,417,car,low,3,0,02-11-2016,15:29:00,2016-11-02 15:29:00,0.8872340425531915,50.0,0.0,1.0,15,0,0,1.3862943611198906,0.8708758935005739,0.20347946795168223,22.84871255132355,21.81752877395247,21.38117819847342,"Suggest reroute: competitor avg price=21.82, your price=22.85, diff=1.03"
8373,Broad Street,690,26.13795775,91.74099445,630,bike,low,2,0,02-11-2016,15:29:00,2016-11-02 15:29:00,0.9130434782608695,50.0,0.0,0.5,15,0,0,1.0986122886681098,0.7512441968640566,0.17252278841948834,22.415319037872838,21.81752877395247,21.38117819847342,"Suggest reroute: competitor avg price=21.82, your price=22.42, diff=0.6"
3134,BHMEURBRD01,470,26.14901995,91.7395035,409,car,low,3,0,03-11-2016,10:26:00,2016-11-03 10:26:00,0.8702127659574468,50.0,0.0,1.0,10,0,0,1.3862943611198906,0.8623652552027016,0.20127719957458032,22.817880794044125,22.189871203235924,21.746073779171205,"Suggest reroute: competitor avg price=22.19, your price=22.82, diff=0.63"
8382,Broad Street,690,26.13795775,91.74099445,602,bike,low,3,0,03-11-2016,10:26:00,2016-11-03 10:26:00,0.8724637681159421,50.0,0.0,0.5,10,0,0,1.3862943611198906,0.7884907562819491,0.18216095151500825,22.550253321210114,21.97182834918312,21.532391782199458,"Suggest reroute: competitor avg price=21.97, your price=22.55, diff=0.58"
3137,BHMEURBRD01,470,26.14901995,91.7395035,449,truck,high,8,0,03-11-2016,12:00:00,2016-11-03 12:00:00,0.9553191489361702,50.0,2.0,1.5,12,0,0,2.1972245773362196,0.842104489935329,0.19603439156388458,22.744481481894386,21.85945295697412,21.422263897834636,"Suggest reroute: competitor avg price=21.86, your price=22.74, diff=0.89"
8385,Broad Street,690,26.13795775,91.74099445,651,bike,high,8,0,03-11-2016,12:00:00,2016-11-03 12:00:00,0.9434782608695652,50.0,2.0,0.5,12,0,0,2.1972245773362196,0.6861840459020265,0.15568739863339265,22.179623580867496,21.731237014263176,21.29661227397791,"Suggest reroute: competitor avg price=21.73, your price=22.18, diff=0.45"
8386,Broad Street,690,26.13795775,91.74099445,657,car,high,9,0,03-11-2016,12:26:00,2016-11-03 12:26:00,0.9521739130434783,50.0,2.0,1.0,12,0,0,2.302585092994046,0.7866039751205484,0.1816727156928722,22.543418019700212,21.858470614870782,21.421301202573368,"Suggest reroute: competitor avg price=21.86, your price=22.54, diff=0.68"
3138,BHMEURBRD01,470,26.14901995,91.7395035,453,bike,high,8,0,03-11-2016,12:26:00,2016-11-03 12:26:00,0.9638297872340426,50.0,2.0,0.5,12,0,0,2.1972245773362196,0.6963598090842651,0.15832054560601444,22.216487638484203,21.94930692887965,21.510320790302057,"Suggest reroute: competitor avg price=21.95, your price=22.22, diff=0.27"
3139,BHMEURBRD01,470,26.14901995,91.7395035,460,bike,high,8,0,03-11-2016,12:59:00,2016-11-03 12:59:00,0.9787234042553191,50.0,2.0,0.5,12,0,0,2.1972245773362196,0.7038066175949034,0.1602475304359786,22.2434654261037,21.87728974140595,21.43974394657783,"Suggest reroute: competitor avg price=21.88, your price=22.24, diff=0.37"
3140,BHMEURBRD01,470,26.14901995,91.7395035,455,car,high,8,0,03-11-2016,13:26:00,2016-11-03 13:26:00,0.9680851063829787,50.0,2.0,1.0,13,0,0,2.1972245773362196,0.7734874686587333,0.17827860277350047,22.495900438829004,21.77438668371707,21.338898950042726,"Suggest reroute: competitor avg price=21.77, your price=22.5, diff=0.72"
8388,Broad Street,690,26.13795775,91.74099445,658,car,high,8,0,03-11-2016,13:26:00,2016-11-03 13:26:00,0.9536231884057971,50.0,2.0,1.0,13,0,0,2.1972245773362196,0.7662565096701425,0.1764074725762889,22.469704616068043,21.726753869529524,21.292218792138932,"Suggest reroute: competitor avg price=21.73, your price=22.47, diff=0.74"
1827,BHMBCCTHL01,387,26.14449459,91.73620513,329,bike,high,7,0,03-11-2016,13:26:00,2016-11-03 13:26:00,0.8501291989664083,50.0,2.0,0.5,13,0,0,2.0794415416798357,0.6159529078191712,0.1375139304310821,21.92519502603515,21.84721014780906,21.41026594485288,"Suggest reroute: competitor avg price=21.85, your price=21.93, diff=0.08"
3150,BHMEURBRD01,470,26.14901995,91.7395035,414,car,low,3,0,04-11-2016,10:00:00,2016-11-04 10:00:00,0.8808510638297873,50.0,0.0,1.0,10,0,0,1.3862943611198906,0.8676844041388717,0.20265361731026899,22.837150642343765,21.94308848922531,21.504226719440805,"Suggest reroute: competitor avg price=21.94, your price=22.84, diff=0.89"
8398,Broad Street,690,26.13795775,91.74099445,587,car,low,4,0,04-11-2016,10:00:00,2016-11-04 10:00:00,0.8507246376811595,50.0,0.0,1.0,10,0,0,1.6094379124341003,0.8972499013273999,0.21030417855288092,22.944258499740332,21.66589051933383,21.232572708947153,"Suggest reroute: competitor avg price=21.67, your price=22.94, diff=1.28"
3151,BHMEURBRD01,470,26.14901995,91.7395035,418,car,low,3,0,04-11-2016,10:26:00,2016-11-04 10:26:00,0.8893617021276595,50.0,0.0,1.0,10,0,0,1.3862943611198906,0.8719397232878079,0.20375475149881994,22.852566520983476,22.258966665026595,21.81378733172606,"Suggest reroute: competitor avg price=22.26, your price=22.85, diff=0.59"
8402,Broad Street,690,26.13795775,91.74099445,649,car,high,9,0,04-11-2016,12:00:00,2016-11-04 12:00:00,0.9405797101449276,50.0,2.0,1.0,12,0,0,2.302585092994046,0.7808068736712731,0.1801726198418028,22.522416677785237,21.23149359563616,20.806863723723435,"Suggest reroute: competitor avg price=21.23, your price=22.52, diff=1.29"
3155,BHMEURBRD01,470,26.14901995,91.7395035,459,car,high,8,0,04-11-2016,12:33:00,2016-11-04 12:33:00,0.9765957446808511,50.0,2.0,1.0,12,0,0,2.1972245773362196,0.7777427878076696,0.17937973696205148,22.511316317468722,21.665277850162454,21.231972293159206,"Suggest reroute: competitor avg price=21.67, your price=22.51, diff=0.85"
8403,Broad Street,690,26.13795775,91.74099445,653,truck,high,9,0,04-11-2016,12:33:00,2016-11-04 12:33:00,0.946376811594203,50.0,2.0,1.5,12,0,0,2.302585092994046,0.8587054243959106,0.20033015784054795,22.804622209767672,21.50554202016107,21.075431179757846,"Suggest reroute: competitor avg price=21.51, your price=22.8, diff=1.3"
3156,BHMEURBRD01,470,26.14901995,91.7395035,462,car,high,7,0,04-11-2016,13:00:00,2016-11-04 13:00:00,0.9829787234042553,50.0,2.0,1.0,13,0,0,2.0794415416798357,0.7573776700380949,0.17410992601601433,22.437538964224203,21.450286869427828,21.02128113203927,"Suggest reroute: competitor avg price=21.45, your price=22.44, diff=0.99"
8404,Broad Street,690,26.13795775,91.74099445,656,car,high,8,0,04-11-2016,13:00:00,2016-11-04 13:00:00,0.9507246376811594,50.0,2.0,1.0,13,0,0,2.1972245773362196,0.7648072343078237,0.17603244861352157,22.4644542805893,21.450286869427828,21.02128113203927,"Suggest reroute: competitor avg price=21.45, your price=22.46, diff=1.01"
3157,BHMEURBRD01,470,26.14901995,91.7395035,460,car,high,7,0,04-11-2016,13:26:00,2016-11-04 13:26:00,0.9787234042553191,50.0,2.0,1.0,13,0,0,2.0794415416798357,0.7552500104636267,0.17355935892173882,22.429831024904345,21.591618847799822,21.159786470843827,"Suggest reroute: competitor avg price=21.59, your price=22.43, diff=0.84"
8405,Broad Street,690,26.13795775,91.74099445,655,car,high,7,0,04-11-2016,13:26:00,2016-11-04 13:26:00,0.9492753623188406,50.0,2.0,1.0,13,0,0,2.0794415416798357,0.7405259894953874,0.16974927504468754,22.376489850625628,21.591618847799822,21.159786470843827,"Suggest reroute: competitor avg price=21.59, your price=22.38, diff=0.78"
3161,BHMEURBRD01,470,26.14901995,91.7395035,418,car,low,3,0,04-11-2016,15:26:00,2016-11-04 15:26:00,0.8893617021276595,50.0,0.0,1.0,15,0,0,1.3862943611198906,0.8719397232878079,0.20375475149881994,22.852566520983476,21.592349798578518,21.160502802606945,"Suggest reroute: competitor avg price=21.59, your price=22.85, diff=1.26"
8409,Broad Street,690,26.13795775,91.74099445,596,car,low,3,0,04-11-2016,15:26:00,2016-11-04 15:26:00,0.863768115942029,50.0,0.0,1.0,15,0,0,1.3862943611198906,0.8591429301949925,0.2004433696999167,22.806207175798832,21.2166592586444,20.79232607347151,"Suggest reroute: competitor avg price=21.22, your price=22.81, diff=1.59"
1867,BHMBCCTHL01,387,26.14449459,91.73620513,330,car,low,3,0,05-11-2016,15:26:00,2016-11-05 15:26:00,0.8527131782945736,50.0,0.0,1.0,15,1,0,1.3862943611198906,0.9536154613712648,0.2248896991798444,23.148455788517822,22.31585496478697,21.86953786549123,"Suggest reroute: competitor avg price=22.32, your price=23.15, diff=0.83"
1885,BHMBCCTHL01,387,26.14449459,91.73620513,345,truck,low,3,1,06-11-2016,15:26:00,2016-11-06 15:26:00,0.8914728682170543,50.0,0.0,1.5,15,1,3,1.3862943611198906,1.7479953063325055,0.43044861858576156,26.026280660200662,25.093765820891203,24.59189050447338,"Suggest reroute: competitor avg price=25.09, your price=26.03, diff=0.93"
1886,BHMBCCTHL01,387,26.14449459,91.73620513,333,truck,low,3,1,06-11-2016,15:59:00,2016-11-06 15:59:00,0.8604651162790697,50.0,0.0,1.5,15,1,3,1.3862943611198906,1.7324914303635133,0.4264367343329015,25.970114280660617,25.106953705069472,24.604814630968082,"Suggest reroute: competitor avg price=25.11, your price=25.97, diff=0.86"
3209,BHMEURBRD01,470,26.14901995,91.7395035,449,car,high,8,0,07-11-2016,12:26:00,2016-11-07 12:26:00,0.9553191489361702,50.0,2.0,1.0,12,0,0,2.1972245773362196,0.7671044899353291,0.17662690149067406,22.472776620869436,22.001516392589394,21.561486064737608,"Suggest reroute: competitor avg price=22.0, your price=22.47, diff=0.47"
8457,Broad Street,690,26.13795775,91.74099445,650,bike,high,9,0,07-11-2016,12:26:00,2016-11-07 12:26:00,0.9420289855072463,50.0,2.0,0.5,12,0,0,2.302585092994046,0.7065315113524324,0.16095264174997592,22.25333698449966,21.767146643585946,21.331803710714226,"Suggest reroute: competitor avg price=21.77, your price=22.25, diff=0.49"
3210,BHMEURBRD01,470,26.14901995,91.7395035,447,car,high,8,0,07-11-2016,12:59:00,2016-11-07 12:59:00,0.951063829787234,50.0,2.0,1.0,12,0,0,2.1972245773362196,0.764976830360861,0.17607633439639858,22.465068681549578,21.774072021738476,21.338590581303706,"Suggest reroute: competitor avg price=21.77, your price=22.47, diff=0.69"
8458,Broad Street,690,26.13795775,91.74099445,646,car,high,8,0,07-11-2016,12:59:00,2016-11-07 12:59:00,0.936231884057971,50.0,2.0,1.0,12,0,0,2.1972245773362196,0.7575608574962295,0.1741573287996848,22.438202603195588,21.541278122498614,21.110452560048643,"Suggest reroute: competitor avg price=21.54, your price=22.44, diff=0.9"
3211,BHMEURBRD01,470,26.14901995,91.7395035,448,car,high,7,0,07-11-2016,13:33:00,2016-11-07 13:33:00,0.9531914893617022,50.0,2.0,1.0,13,0,0,2.0794415416798357,0.7424840530168183,0.170255956356086,22.3835833889852,21.51427651017352,21.08399097997005,"Suggest reroute: competitor avg price=21.51, your price=22.38, diff=0.87"
8463,Broad Street,690,26.13795775,91.74099445,593,car,low,2,0,07-11-2016,15:33:00,2016-11-07 15:33:00,0.8594202898550725,50.0,0.0,1.0,15,0,0,1.0986122886681098,0.7994326026611582,0.18499233518150288,22.589892692541042,21.73318411247505,21.29852043022555,"Suggest reroute: competitor avg price=21.73, your price=22.59, diff=0.86"
8475,Broad Street,690,26.13795775,91.74099445,679,truck,high,8,0,08-11-2016,12:27:00,2016-11-08 12:27:00,0.9840579710144928,50.0,2.0,1.5,12,0,0,2.1972245773362196,0.8564739009744903,0.19975271425855662,22.79653799961979,22.19221935543176,21.748374968323123,"Suggest reroute: competitor avg price=22.19, your price=22.8, diff=0.6"
3227,BHMEURBRD01,470,26.14901995,91.7395035,465,car,high,9,0,08-11-2016,12:27:00,2016-11-08 12:27:00,0.9893617021276596,50.0,2.0,1.0,12,0,0,2.302585092994046,0.8051978696626391,0.18648419334284483,22.610778706799827,22.25745005270379,21.812301051649712,"Suggest reroute: competitor avg price=22.26, your price=22.61, diff=0.35"
12411,Others-CCCPS135a,3883,26.14749943,91.72800489,3387,car,high,11,0,08-11-2016,12:27:00,2016-11-08 12:27:00,0.872263713623487,50.0,2.0,1.0,12,0,0,2.4849066497880004,0.7831131867693436,0.18076941648922307,22.530771830849122,21.800334925339413,21.364328226832626,"Suggest reroute: competitor avg price=21.8, your price=22.53, diff=0.73"
3228,BHMEURBRD01,470,26.14901995,91.7395035,459,car,high,8,0,08-11-2016,13:00:00,2016-11-08 13:00:00,0.9765957446808511,50.0,2.0,1.0,13,0,0,2.1972245773362196,0.7777427878076696,0.17937973696205148,22.511316317468722,21.971295175670274,21.531869272156868,"Suggest reroute: competitor avg price=21.97, your price=22.51, diff=0.54"
8476,Broad Street,690,26.13795775,91.74099445,669,truck,high,8,0,08-11-2016,13:00:00,2016-11-08 13:00:00,0.9695652173913043,50.0,2.0,1.5,13,0,0,2.1972245773362196,0.849227524162896,0.19787759444471983,22.770286322226077,21.83343267619201,21.39676402266817,"Suggest reroute: competitor avg price=21.83, your price=22.77, diff=0.94"
1916,BHMBCCTHL01,387,26.14449459,91.73620513,333,car,high,7,0,08-11-2016,13:00:00,2016-11-08 13:00:00,0.8604651162790697,50.0,2.0,1.0,13,0,0,2.0794415416798357,0.696120866475502,0.15825871525524596,22.21562201357344,21.891363205220866,21.45353594111645,"Suggest reroute: competitor avg price=21.89, your price=22.22, diff=0.32"
8477,Broad Street,690,26.13795775,91.74099445,673,car,high,7,0,08-11-2016,13:34:00,2016-11-08 13:34:00,0.9753623188405797,50.0,2.0,1.0,13,0,0,2.0794415416798357,0.7535694677562571,0.17312449070959374,22.423742869934312,21.552995419503453,21.121935511113385,"Suggest reroute: competitor avg price=21.55, your price=22.42, diff=0.87"
12413,Others-CCCPS135a,3883,26.14749943,91.72800489,3316,bike,high,10,0,08-11-2016,13:34:00,2016-11-08 13:34:00,0.8539788823074942,50.0,2.0,0.5,13,0,0,2.3978952727983707,0.6815684957134212,0.15449304870715577,22.16290268190018,21.738655923547228,21.30388280507628,"Suggest reroute: competitor avg price=21.74, your price=22.16, diff=0.42"
1917,BHMBCCTHL01,387,26.14449459,91.73620513,340,bike,high,7,0,08-11-2016,13:34:00,2016-11-08 13:34:00,0.8785529715762274,50.0,2.0,0.5,13,0,0,2.0794415416798357,0.6301647941240809,0.14119149099620384,21.976680873946854,21.881400632185173,21.44377261954147,"Suggest reroute: competitor avg price=21.88, your price=21.98, diff=0.1"
3229,BHMEURBRD01,470,26.14901995,91.7395035,462,car,high,7,0,08-11-2016,13:34:00,2016-11-08 13:34:00,0.9829787234042553,50.0,2.0,1.0,13,0,0,2.0794415416798357,0.7573776700380949,0.17410992601601433,22.437538964224203,21.65794491085937,21.224786012642184,"Suggest reroute: competitor avg price=21.66, your price=22.44, diff=0.78"
3232,BHMEURBRD01,470,26.14901995,91.7395035,435,truck,high,4,0,08-11-2016,15:00:00,2016-11-08 15:00:00,0.925531914893617,50.0,2.0,1.5,15,0,0,1.6094379124341003,0.7096535399336286,0.16176051826594717,22.26464725572326,20.938195593450466,20.519431681581455,"Suggest reroute: competitor avg price=20.94, your price=22.26, diff=1.33"
8481,Broad Street,690,26.13795775,91.74099445,609,car,low,3,0,08-11-2016,15:33:00,2016-11-08 15:33:00,0.8826086956521739,50.0,0.0,1.0,15,0,0,1.3862943611198906,0.8685632200500651,0.2028810254579045,22.840334356410665,21.942554148096043,21.503703065134122,"Suggest reroute: competitor avg price=21.94, your price=22.84, diff=0.9"
3240,BHMEURBRD01,470,26.14901995,91.7395035,410,bike,low,3,0,09-11-2016,10:00:00,2016-11-09 10:00:00,0.8723404255319149,50.0,0.0,0.5,10,0,0,1.3862943611198906,0.7884290849899356,0.18214499304850754,22.550029902679107,22.192099969275578,21.748257969890066,"Suggest reroute: competitor avg price=22.19, your price=22.55, diff=0.36"
3241,BHMEURBRD01,470,26.14901995,91.7395035,424,bike,low,4,0,09-11-2016,10:27:00,2016-11-09 10:27:00,0.902127659574468,50.0,0.0,0.5,10,0,0,1.6094379124341003,0.8479514122740541,0.1975473793938531,22.76566331151394,22.005139175183857,21.565036391680177,"Suggest reroute: competitor avg price=22.01, your price=22.77, diff=0.76"
1932,BHMBCCTHL01,387,26.14449459,91.73620513,338,car,high,8,0,09-11-2016,12:00:00,2016-11-09 12:00:00,0.8733850129198967,50.0,2.0,1.0,12,0,0,2.1972245773362196,0.7261374219271922,0.16602599528138798,22.32436393393943,21.79996538878053,21.36396608100492,"Suggest reroute: competitor avg price=21.8, your price=22.32, diff=0.52"
3245,BHMEURBRD01,470,26.14901995,91.7395035,464,car,high,8,0,09-11-2016,12:27:00,2016-11-09 12:27:00,0.9872340425531915,50.0,2.0,1.0,12,0,0,2.1972245773362196,0.7830619367438397,0.18075615469774012,22.530586165768362,21.95191682503552,21.51287848853481,"Suggest reroute: competitor avg price=21.95, your price=22.53, diff=0.58"
1934,BHMBCCTHL01,387,26.14449459,91.73620513,338,bike,high,8,0,09-11-2016,13:00:00,2016-11-09 13:00:00,0.8733850129198967,50.0,2.0,0.5,13,0,0,2.1972245773362196,0.6511374219271922,0.14661850520817743,22.052659072914484,21.772322478072553,21.336876028511103,"Suggest reroute: competitor avg price=21.77, your price=22.05, diff=0.28"
3246,BHMEURBRD01,470,26.14901995,91.7395035,467,car,high,8,0,09-11-2016,13:00:00,2016-11-09 13:00:00,0.9936170212765958,50.0,2.0,1.0,13,0,0,2.1972245773362196,0.7862534261055419,0.18158200533915336,22.542148074748148,21.778464800078922,21.342895504077344,"Suggest reroute: competitor avg price=21.78, your price=22.54, diff=0.76"
1935,BHMBCCTHL01,387,26.14449459,91.73620513,341,car,high,7,0,09-11-2016,13:27:00,2016-11-09 13:27:00,0.8811369509043928,50.0,2.0,1.0,13,0,0,2.0794415416798357,0.7064567837881636,0.1609333047571527,22.25306626660014,22.02358159350382,21.583109961633742,"Suggest reroute: competitor avg price=22.02, your price=22.25, diff=0.23"
3247,BHMEURBRD01,470,26.14901995,91.7395035,464,truck,high,7,0,09-11-2016,13:27:00,2016-11-09 13:27:00,0.9872340425531915,50.0,2.0,1.5,13,0,0,2.0794415416798357,0.834505329612563,0.19406798318350033,22.716951764569004,22.21372156384451,21.769447132567617,"Suggest reroute: competitor avg price=22.21, your price=22.72, diff=0.5"
3251,BHMEURBRD01,470,26.14901995,91.7395035,434,bike,low,3,0,09-11-2016,15:34:00,2016-11-09 15:34:00,0.9234042553191489,50.0,0.0,0.5,15,0,0,1.3862943611198906,0.8139609998835525,0.1887517981798132,22.64252517451738,22.24904601351426,21.804065093243974,"Suggest reroute: competitor avg price=22.25, your price=22.64, diff=0.39"
8506,Broad Street,690,26.13795775,91.74099445,603,bike,low,4,0,10-11-2016,10:00:00,2016-11-10 10:00:00,0.8739130434782608,50.0,0.0,0.5,10,0,0,1.6094379124341003,0.8338441042259505,0.19389688018180917,22.714556322545327,21.87077104757858,21.433355626627005,"Suggest reroute: competitor avg price=21.87, your price=22.71, diff=0.84"
8507,Broad Street,690,26.13795775,91.74099445,627,car,low,3,0,10-11-2016,10:27:00,2016-11-10 10:27:00,0.908695652173913,50.0,0.0,1.0,10,0,0,1.3862943611198906,0.8816066983109346,0.2062562411228107,22.887587375719352,21.962353720167698,21.523106645764344,"Suggest reroute: competitor avg price=21.96, your price=22.89, diff=0.93"
3259,BHMEURBRD01,470,26.14901995,91.7395035,426,truck,low,4,0,10-11-2016,10:27:00,2016-11-10 10:27:00,0.9063829787234042,50.0,0.0,1.5,10,0,0,1.6094379124341003,1.0000790718485222,0.2369129266345496,23.316780972883695,21.962353720167698,21.523106645764344,"Suggest reroute: competitor avg price=21.96, your price=23.32, diff=1.35"
3263,BHMEURBRD01,470,26.14901995,91.7395035,463,car,high,8,0,10-11-2016,12:27:00,2016-11-10 12:27:00,0.9851063829787234,50.0,2.0,1.0,12,0,0,2.1972245773362196,0.7819981069566057,0.18048087115060238,22.526732196108433,21.853205695290658,21.416141581384846,"Suggest reroute: competitor avg price=21.85, your price=22.53, diff=0.67"
8511,Broad Street,690,26.13795775,91.74099445,662,car,high,9,0,10-11-2016,12:27:00,2016-11-10 12:27:00,0.9594202898550724,50.0,2.0,1.0,12,0,0,2.302585092994046,0.7902271635263455,0.18261027559979057,22.556543858397067,21.683657625656352,21.249984473143225,"Suggest reroute: competitor avg price=21.68, your price=22.56, diff=0.87"
1951,BHMBCCTHL01,387,26.14449459,91.73620513,339,bike,high,8,0,10-11-2016,12:27:00,2016-11-10 12:27:00,0.875968992248062,50.0,2.0,0.5,12,0,0,2.1972245773362196,0.652429411591275,0.14695282889591582,22.057339604542822,21.969483593960778,21.530093922081562,"Suggest reroute: competitor avg price=21.97, your price=22.06, diff=0.09"
12447,Others-CCCPS135a,3883,26.14749943,91.72800489,3316,car,high,10,0,10-11-2016,12:27:00,2016-11-10 12:27:00,0.8539788823074942,50.0,2.0,1.0,12,0,0,2.3978952727983707,0.7565684957134212,0.17390053878036632,22.43460754292513,21.779286493339995,21.343700763473194,"Suggest reroute: competitor avg price=21.78, your price=22.43, diff=0.66"
8512,Broad Street,690,26.13795775,91.74099445,682,car,high,8,0,10-11-2016,13:00:00,2016-11-10 13:00:00,0.9884057971014493,50.0,2.0,1.0,13,0,0,2.1972245773362196,0.7836478140179687,0.18090776012949716,22.53270864181296,21.21322597083518,20.788961451418476,"Suggest reroute: competitor avg price=21.21, your price=22.53, diff=1.32"
12448,Others-CCCPS135a,3883,26.14749943,91.72800489,3304,car,high,10,0,10-11-2016,13:00:00,2016-11-10 13:00:00,0.8508884882822559,50.0,2.0,1.0,13,0,0,2.3978952727983707,0.7550232987008022,0.17350069350458555,22.429009709064196,21.64192031279616,21.209081906540234,"Suggest reroute: competitor avg price=21.64, your price=22.43, diff=0.79"
3264,BHMEURBRD01,470,26.14901995,91.7395035,462,car,high,8,0,10-11-2016,13:00:00,2016-11-10 13:00:00,0.9829787234042553,50.0,2.0,1.0,13,0,0,2.1972245773362196,0.7809342771693716,0.18020558760346464,22.522878226448505,21.660349228557944,21.227142243986783,"Suggest reroute: competitor avg price=21.66, your price=22.52, diff=0.86"
3265,BHMEURBRD01,470,26.14901995,91.7395035,454,car,high,8,0,10-11-2016,13:34:00,2016-11-10 13:34:00,0.9659574468085106,50.0,2.0,1.0,13,0,0,2.1972245773362196,0.7724236388714992,0.17800331922636273,22.49204646916908,22.090910786871138,21.649092571133714,"Suggest reroute: competitor avg price=22.09, your price=22.49, diff=0.4"
